taxid	lineage	name	rank	3811	3812	3821	3822	4A11	4A12	4A21	4A22	4G11	4G12	4G21	4G22	4L11	4L21	4L22	7A11	7A12	7A21	7A22	7G11	7G12	7G21	7G22	7L12	7L21	7L22	A101	A102	A201	A202	G101	G102	G201	G202	HA11	HA12	HA21	HA22	HG11	HG12	HG21	HG22	HL11	HL12	HL21	HL22	L101	L102	L201	L202	PA11	PA12	PA21	PA22	PG11	PG12	PG21	PG22	PL11	PL12	PL21	PL22	TA11	TA12	TA21	TA22	TG11	TG12	TG21	TG22	TL11	TL12	TL21	TL22	XA01	XA02	XA03	XA04	XA05	XA06	XA11	XA12	XA21	XA22	XB01	XB02	XB03	XB04	XB05	XB06	XG11	XG12	XG21	XG22	XL11	XL12	XL21	XL22	YA01	YA02	YA03	YA04	YB01	YB02	YB03
2200	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Holophagae;class;Holophagales;order;	Holophagales	order	0	0	0	1	0	0	8	9	0	0	9	13	30	23	10	0	0	2	4	0	0	25	18	0	10	40	0	0	14	14	0	0	7	10	0	0	7	11	0	0	6	8	0	0	1	18	0	0	110	254	0	0	1	3	27	7	70	76	0	0	22	14	0	0	1	2	0	0	12	15	0	0	30	14	60	0	7	0	115	0	0	0	6	9	54	0	13	0	60	0	9	4	18	13	48	50	87	56	19	5	8	128	29	2	10
2201	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Holophagae;class;Holophagales;order;Holophagaceae;family;	Holophagaceae	family	0	0	0	1	0	0	8	9	0	0	9	13	30	23	10	0	0	2	4	0	0	25	18	0	10	40	0	0	14	14	0	0	7	10	0	0	7	11	0	0	6	8	0	0	1	18	0	0	110	254	0	0	1	3	27	7	70	76	0	0	22	14	0	0	1	2	0	0	12	15	0	0	30	14	60	0	7	0	115	0	0	0	6	9	54	0	13	0	60	0	9	4	18	13	48	50	87	56	19	5	8	128	29	2	10
2202	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Holophagae;class;Holophagales;order;Holophagaceae;family;Geothrix;genus;	Geothrix	genus	0	0	0	1	0	0	5	0	0	0	7	8	30	23	10	0	0	1	1	0	0	18	11	0	10	40	0	0	9	12	0	0	4	7	0	0	4	5	0	0	2	2	0	0	1	17	0	0	110	253	0	0	0	1	27	6	69	72	0	0	22	14	0	0	1	0	0	0	2	6	0	0	29	12	56	0	3	0	115	0	0	0	4	6	48	0	8	0	60	0	0	4	11	9	48	50	87	56	10	5	4	128	24	2	3
2203	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Holophagae;class;Holophagales;order;Holophagaceae;family;Holophaga;genus;	Holophaga	genus	0	0	0	0	0	0	2	5	0	0	0	2	0	0	0	0	0	0	2	0	0	4	1	0	0	0	0	0	5	1	0	0	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	4	0	1	0	0	0	0	0	2	3	3	0	3	0	0	0	0	0	5	3	0	0	0	0	4	0	1	0	1	0	2
-2202	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Holophagae;class;Holophagales;order;Holophagaceae;family;unclassified_Holophagaceae;;	unclassified_Holophagaceae		0	0	0	0	0	0	1	4	0	0	2	3	0	0	0	0	0	1	1	0	0	3	6	0	0	0	0	0	0	1	0	0	2	0	0	0	3	5	0	0	3	6	0	0	0	1	0	0	0	1	0	0	1	2	0	1	1	4	0	0	0	0	0	0	0	1	0	0	8	8	0	0	1	2	0	0	3	0	0	0	0	0	0	0	3	0	2	0	0	0	9	0	2	1	0	0	0	0	5	0	3	0	4	0	5
-2196	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;unclassified_Acidobacteria;;	unclassified_Acidobacteria		0	0	0	1	0	1	2	2	0	0	8	3	0	4	0	0	0	0	0	0	0	6	12	0	0	0	0	0	1	0	0	0	3	5	6	0	3	0	0	1	18	14	8	0	0	2	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	2	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	6	6	0	0	0	0	3	0	1	0	4	0	0
2234	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp16;class;	Acidobacteria_Gp16	class	0	0	0	0	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0	0	0	0	12	1	3	2	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	4	3	22	0	0	2	0	0	2	4	2	0	0
2235	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp16;class;Gp16;genus;	Gp16	genus	0	0	0	0	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0	0	0	0	12	1	3	2	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	4	3	22	0	0	2	0	0	2	4	2	0	0
3624	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;	Blastocatellia	class	0	0	0	0	5	0	4	2	0	0	0	0	6	0	13	0	0	1	0	0	0	3	0	0	0	4	0	0	1	3	0	0	0	0	15	0	2	3	0	0	1	1	0	0	0	4	0	0	8	2	20	13	8	11	0	0	0	0	0	0	0	0	0	0	14	3	0	0	1	0	0	0	0	0	1	0	3	53	0	0	0	1	1	0	1	174	1	0	0	0	0	0	2	0	22	0	0	1	0	0	0	4	0	0	0
3625	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;	Blastocatellales	order	0	0	0	0	5	0	4	2	0	0	0	0	6	0	13	0	0	1	0	0	0	3	0	0	0	4	0	0	1	3	0	0	0	0	15	0	2	3	0	0	1	1	0	0	0	4	0	0	8	2	20	13	8	11	0	0	0	0	0	0	0	0	0	0	14	3	0	0	1	0	0	0	0	0	1	0	3	53	0	0	0	1	1	0	1	174	1	0	0	0	0	0	2	0	22	0	0	1	0	0	0	4	0	0	0
3629	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Arenimicrobiaceae;family;	Arenimicrobiaceae	family	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3631	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Arenimicrobiaceae;family;Brevitalea;genus;	Brevitalea	genus	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3630	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Arenimicrobiaceae;family;unclassified_Arenimicrobiaceae;;	unclassified_Arenimicrobiaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3626	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Blastocatellaceae;family;	Blastocatellaceae	family	0	0	0	0	1	0	4	2	0	0	0	0	6	0	13	0	0	1	0	0	0	3	0	0	0	4	0	0	1	3	0	0	0	0	15	0	2	3	0	0	1	1	0	0	0	4	0	0	8	0	20	13	8	11	0	0	0	0	0	0	0	0	0	0	14	3	0	0	1	0	0	0	0	0	1	0	3	53	0	0	0	1	1	0	1	174	1	0	0	0	0	0	2	0	22	0	0	1	0	0	0	4	0	0	0
-3627	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Blastocatellaceae;family;unclassified_Blastocatellaceae;;	unclassified_Blastocatellaceae		0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	3	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	1	53	0	0	0	0	0	0	0	174	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
3628	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Blastocatellaceae;family;Stenotrophobacter;genus;	Stenotrophobacter	genus	0	0	0	0	0	0	3	2	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	15	0	2	2	0	0	1	1	0	0	0	0	0	0	5	0	20	11	8	8	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	22	0	0	0	0	0	0	4	0	0	0
3239	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Blastocatellaceae;family;Aridibacter;genus;	Aridibacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2817	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Blastocatellia;class;Blastocatellales;order;Blastocatellaceae;family;Blastocatella;genus;	Blastocatella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2208	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp3;class;	Acidobacteria_Gp3	class	0	0	0	0	18	0	23	8	0	0	4	5	12	15	15	0	0	6	6	0	0	9	13	0	0	0	0	0	6	0	0	0	4	4	0	0	3	5	0	0	10	6	0	0	0	4	0	0	1	0	13	31	18	13	6	0	3	3	0	17	5	0	0	0	1	2	0	0	4	5	0	0	4	5	17	0	5	0	0	0	22	0	7	6	12	0	0	108	4	0	3	0	20	17	0	0	43	5	8	4	15	1	6	0	8
2209	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp3;class;Gp3;genus;	Gp3	genus	0	0	0	0	18	0	7	1	0	0	0	0	12	13	0	0	0	5	1	0	0	3	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	22	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	10	3	0	0	0	1	0	0	0
-2209	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp3;class;unclassified_Acidobacteria_Gp3;;	unclassified_Acidobacteria_Gp3		0	0	0	0	0	0	16	7	0	0	4	5	0	2	15	0	0	1	4	0	0	3	10	0	0	0	0	0	2	0	0	0	3	4	0	0	3	5	0	0	7	5	0	0	0	0	0	0	1	0	8	31	17	12	5	0	3	3	0	17	2	0	0	0	1	2	0	0	2	4	0	0	4	2	16	0	5	0	0	0	0	0	6	3	11	0	0	0	0	0	2	0	16	13	0	0	30	2	4	4	15	0	5	0	8
3101	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp3;class;Paludibaculum;genus;	Paludibaculum	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	4	0	0	3	0	4	0	0	0	1	0	0
2819	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp3;class;Candidatus Solibacter;genus;	Candidatus Solibacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2214	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp6;class;	Acidobacteria_Gp6	class	0	0	0	0	0	15	10	3	0	0	36	35	0	0	0	0	0	0	3	5	3	46	42	0	2	1	0	0	0	0	4	15	29	28	0	0	2	3	0	2	83	79	38	0	0	9	0	0	1	5	24	4	1	1	3	0	10	13	0	0	0	1	0	0	3	1	0	12	70	88	2	0	0	0	25	0	0	0	9	0	0	0	0	0	36	0	0	0	5	0	14	7	46	43	0	0	0	2	20	0	3	10	28	0	2
2215	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp6;class;Gp6;genus;	Gp6	genus	0	0	0	0	0	15	10	3	0	0	36	35	0	0	0	0	0	0	3	5	3	46	42	0	2	1	0	0	0	0	4	15	29	28	0	0	2	3	0	2	83	79	38	0	0	9	0	0	1	5	24	4	1	1	3	0	10	13	0	0	0	1	0	0	3	1	0	12	70	88	2	0	0	0	25	0	0	0	9	0	0	0	0	0	36	0	0	0	5	0	14	7	46	43	0	0	0	2	20	0	3	10	28	0	2
2204	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp1;class;	Acidobacteria_Gp1	class	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	1	0	0	0
2205	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp1;class;Gp1;genus;	Gp1	genus	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2821	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp1;class;Acidicapsa;genus;	Acidicapsa	genus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2256	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp1;class;Granulicella;genus;	Granulicella	genus	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2255	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp1;class;Edaphobacter;genus;	Edaphobacter	genus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2205	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp1;class;unclassified_Acidobacteria_Gp1;;	unclassified_Acidobacteria_Gp1		0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2257	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp1;class;Terriglobus;genus;	Terriglobus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2206	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp2;class;	Acidobacteria_Gp2	class	0	0	0	0	0	0	20	0	0	0	1	4	0	0	0	0	0	0	0	0	0	4	3	0	4	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	4	3	0	0	0	0	2	0	0	0	2	0	0
2207	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp2;class;Gp2;genus;	Gp2	genus	0	0	0	0	0	0	20	0	0	0	1	4	0	0	0	0	0	0	0	0	0	4	3	0	4	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	4	3	0	0	0	0	2	0	0	0	2	0	0
2238	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp18;class;	Acidobacteria_Gp18	class	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2239	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp18;class;Gp18;genus;	Gp18	genus	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2222	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp11;class;	Acidobacteria_Gp11	class	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0
2223	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp11;class;Gp11;genus;	Gp11	genus	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0
2228	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp15;class;	Acidobacteria_Gp15	class	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	2	0	0	0	1	1	0	0	0	1	0	0
2229	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp15;class;Gp15;genus;	Gp15	genus	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	2	0	0	0	1	1	0	0	0	1	0	0
2212	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp5;class;	Acidobacteria_Gp5	class	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	4	10	8	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	1	21	19	0	0	0	0	0	47	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	19	22	0	0	0	0	3	64	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	13	8	0	0	0	0	3	0	0	0	4	0	0
2213	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp5;class;Gp5;genus;	Gp5	genus	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	4	10	8	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	1	21	19	0	0	0	0	0	47	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	19	22	0	0	0	0	3	64	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	13	8	0	0	0	0	3	0	0	0	4	0	0
2210	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp4;class;	Acidobacteria_Gp4	class	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	4	0	0	0
2211	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp4;class;Gp4;genus;	Gp4	genus	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	4	0	0	0
2216	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp7;class;	Acidobacteria_Gp7	class	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
2217	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp7;class;Gp7;genus;	Gp7	genus	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
2232	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp17;class;	Acidobacteria_Gp17	class	0	0	0	0	0	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	1	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2233	Root;rootrank;Bacteria;domain;Acidobacteria;phylum;Acidobacteria_Gp17;class;Gp17;genus;	Gp17	genus	0	0	0	0	0	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	1	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
