protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
family,Dysgonomonadaceae,26,Bacteroidales,1,23.34,3.4,21.01,23.14,17.24,23.99,6.08,28.31,25.99,32.39,8.86,20.74,12.96,11.99,14.94,24.11,20.33,22.23,4.46,16.62
family,Desulfohalobiaceae,7,Desulfovibrionales,1,22.31,3.64,15.45,19.57,12.81,20.75,6.37,19.18,17.48,31.26,7.35,10.74,13.02,11.81,16.94,17.81,13.69,19.6,3.49,8.67
family,Plasmaviridae,1,,1,13.62,0.38,15.88,13.38,12.62,15.44,3.81,26.06,16.5,23.06,4.44,19.88,7.56,8.44,8.19,17.94,18.19,19.69,3.31,13.88
family,Picrophilaceae,2,Thermoplasmatales,1,14.33,2.08,17.87,19.64,13.24,17.05,3.94,32.63,25.8,27.39,7.78,22.98,10.93,5.83,13.71,20.07,13.26,15.24,2.31,16.5
family,Cenarchaeaceae,1,Cenarchaeales,1,29,1,29,31,8,113,6,13,24,21,7,3,77,24,22,23,18,14,1,4
family,Devosiaceae,66,Hyphomicrobiales,1,38.25,2.14,17.83,17.8,11.9,26.56,6.15,17.17,9.61,31.86,7.87,8.69,15.69,10.15,20.16,16.93,16.93,23.41,4.05,7.05
family,Thioalkalibacteraceae,2,Chromatiales,1,37.46,2.35,21.03,22.77,11.31,27.34,7.76,16.25,8.79,34.74,7.81,8.35,16.78,11.72,25.93,16.73,16.54,24.36,4.72,7.09
family,Microbulbiferaceae,25,Cellvibrionales,1,35.35,3.51,20.06,22.71,13.28,27.66,7.37,17.68,13.16,36.61,7.81,12.09,15.97,14.56,21.55,21.61,17.23,24.11,4.98,10.06
family,Holosporaceae,8,Holosporales,1,16.56,4.21,14.36,18.93,14.52,16.39,6.34,23.79,24.32,28.24,7.01,16.23,9.46,10.52,11.39,22.64,12.57,16.49,3.13,9.97
family,Boseaceae,48,Hyphomicrobiales,1,42.12,2.51,16.58,17.42,11.55,27.76,5.98,16.09,9.93,33.09,7.29,7.28,16.92,9.63,22.88,16.54,16.07,23.16,4.11,6.48
family,Intrasporangiaceae,83,Micrococcales,1,43.21,2.29,20.72,18.09,8.88,30.72,7.58,10.96,6.36,33.09,5.95,5.55,18.81,8.97,25.42,18.23,20.61,31.47,5.33,6.27
family,Nakamurellaceae,13,Nakamurellales,1,46,2.29,20.74,15.65,9.3,31.79,6.62,12.89,6.02,33.67,5.85,6.35,20.28,9.96,24.61,18.92,21.92,30.42,4.92,6.3
family,Acidimicrobiaceae,5,Acidimicrobiales,1,31.8,2.38,16.33,18.24,10.56,24.71,6.22,17.05,9.84,32,5.97,8.52,14.55,9.05,20.64,22.43,16.85,25.52,3.73,7.46
family,Chroococcidiopsidaceae,7,Chroococcidiopsidales,1,26.7,3.1,14.77,18.58,11.98,20.2,5.55,20.44,13.8,33.51,5.6,12.69,14.19,16.85,16.62,19.44,17.41,20.49,4.38,9.36
family,Hyellaceae,5,Pleurocapsales,1,24.54,3.13,15.82,20.09,12.4,20.01,5.32,22.45,16.24,33.81,5.52,14.36,13.29,15.88,15.46,20.57,17.2,19.4,4.36,9.82
family,Spirulinaceae,2,Spirulinales,1,26.43,3.32,16.48,21.22,12.73,22.35,6.5,20.88,13.2,36.95,6.04,12.57,16.87,18.24,18.28,19.54,18.32,20.64,4.91,9.76
family,Bogoriellaceae,14,Micrococcales,1,47.64,1.92,19.85,19.16,8.74,31.58,7.09,10.7,4.78,34.78,5.82,5.35,19.38,8.65,25.9,16.2,20.6,32.22,4.93,6.17
family,Moritellaceae,13,Alteromonadales,1,28.22,3.48,18.69,18.79,13.82,21.3,7.05,23.27,18.12,34.47,8.48,15.76,12.01,14.74,13.38,22.51,19.01,22.38,3.76,10.36
family,Glycomycetaceae,21,Glycomycetales,1,44.27,2.45,21.3,21.28,9.97,30.04,7,12.71,6.8,32.45,6.08,7.01,18.72,8.92,24.05,17.26,19.73,27.09,5.46,7.39
family,Alcanivoracaceae,52,Oceanospirillales,1,32.9,3.12,19.38,19.37,11.69,25.51,7.62,15.17,11.23,35.39,8.1,10.41,15.3,14.06,21.21,17.94,16.14,23.05,4.74,8.49
family,Kribbellaceae,34,Propionibacteriales,1,40.53,2.21,19.54,17.18,9.43,28.54,6.69,12.5,7.73,33.43,5.52,6.96,18.32,10.08,23.14,17.37,20.36,27.97,5.25,7.28
family,Sanguibacteraceae,10,Micrococcales,1,46.32,1.94,21.58,18.48,8.94,30.72,6.92,11.86,5.91,34.28,5.82,5.6,19.05,9.17,24.58,19.36,22.88,33.49,4.88,6.23
family,Dehalococcoidaceae,2,Dehalococcoidales,1,26.18,4.14,15.68,20.19,11.92,23.27,5.72,22.23,18.1,31.94,8,12.4,13.6,10.31,15.49,19.84,16.38,20.5,3.4,9.85
family,Bruguierivoracaceae,9,Enterobacterales,1,27.8,3.21,14.66,14.67,10.37,20.8,6.59,16.77,11.32,30.95,7.49,10.08,12.7,12.28,17.45,16.45,14.52,19.21,3.8,7.93
family,Gallionellaceae,6,Nitrosomonadales,1,33.83,3.15,16.71,18.96,11.87,23.86,7.72,17.54,13.98,34.53,8.44,10.97,14.07,13.46,19.05,18.62,16.34,23.09,4.05,8.45
family,Sinobacteraceae,21,Nevskiales,1,46.68,3.1,20.3,19.23,12.32,28.79,7.69,15.66,10.55,39.63,7.57,8.96,18.85,14.67,27.2,20.36,17.52,25.21,5.35,9.03
family,Desulfurobacteriaceae,8,Desulfurobacteriales,1,19.55,2.99,13.99,26.64,15.89,21.16,4.48,23.45,27.75,31.14,5.74,11.63,12.5,6.25,15.46,17.33,14.15,23.96,2.53,10.84
family,Coleofasciculaceae,17,Oscillatoriales,1,28.42,3.17,16.51,21.24,12.48,22.7,5.94,19.75,13.78,36.26,6.04,12.77,16.52,17.89,18.72,21.29,18.4,22.05,4.79,9.42
family,Terasakiellaceae,4,Rhodospirillales,1,29.54,3.46,19.85,21.54,13.03,23.88,7.19,19.77,17.97,31.58,8.99,12.21,13.22,12.28,16.44,18.89,17.36,22.49,3.74,8.56
family,Clostridiales Family XII. Incertae Sedis,5,Eubacteriales,1,22.93,3,18.17,23.38,14.3,21.77,6.4,26.72,22.26,31.8,9.72,14.62,10.58,9.96,12.9,20.44,17.44,22.8,2.56,12.42
family,Desulfonatronaceae,5,Desulfovibrionales,1,30.56,3.82,17.87,20.88,13.41,24.99,7.55,17.43,12.6,36.68,8.69,9.78,16.32,12.64,22.3,18.03,16.28,23.53,4.22,7.95
family,Astroviridae,59,Stellavirales,1,64.09,12.26,45.24,49.11,33.51,56.11,17.45,41.24,47.9,71.88,18.68,35.23,48.35,35.86,46.59,53.28,59.71,61.83,16.82,27.09
family,Lewinellaceae,15,Saprospirales,1,33.08,3.21,23.63,24.29,17.18,30.21,7.24,21.06,14.87,38.75,7.78,16.17,17.92,13.92,22.8,22.37,23.24,25.92,5.03,14.39
family,Pseudanabaenaceae,23,Synechococcales,1,28.96,3.1,17.5,19.3,12.3,21.55,5.8,21.24,13.95,35.11,6.23,12.95,15.48,16.41,17.91,21.02,17.45,20.69,4.68,9.08
family,Oscillatoriaceae,24,Oscillatoriales,1,27.23,3.16,16.37,20.36,12.29,21.97,5.91,20.02,13.73,35.25,5.93,12.99,15.96,17.19,17.32,20.43,18.18,21.06,4.7,9.35
family,Stappiaceae,91,Hyphomicrobiales,1,36.33,2.88,18.62,19.88,12.65,26.76,6.42,17.22,12.21,32.88,8.13,9.44,15.5,10.62,20.1,18.98,17.47,23.45,4.1,7.46
family,Methanocorpusculaceae,3,Methanomicrobiales,1,25.74,4.43,16.08,19.8,11.46,23,5.51,21.59,16.01,27.45,8.28,9.98,13.21,7.52,14.64,17.62,17.05,21.85,2.74,9.73
family,Waddliaceae,1,Parachlamydiales,1,23.94,4.34,17.01,25.44,15.9,22.21,8.07,23.8,23.54,35.16,8.09,13.41,14.29,13.59,16.7,22.86,16.31,20.3,4.14,11.02
family,Azonexaceae,12,Rhodocyclales,1,38.66,3.32,17.34,19.12,12.05,26.15,7.13,16.72,12.49,35.59,7.76,9.61,15.89,12.35,21.43,17.39,15.78,23.07,4.4,7.58
family,Aspiviridae,5,Serpentovirales,1,31.52,9.17,43.55,67.78,36.09,41.73,12.21,68.08,73.82,76.07,31.92,47.62,21.48,22.11,37.03,71.63,41.68,41.74,5.14,32.63
family,Maricaulaceae,21,Maricaulales,1,41.36,2.46,20.19,20.55,12.07,27.75,6.14,15.95,9.01,31.68,7.67,8.36,15.99,9.89,22.85,17.63,16.33,22.33,4.39,7.23
family,Ferroplasmaceae,6,Thermoplasmatales,1,16.92,1.57,16.07,17.16,14.91,19.23,4.36,31.34,21.82,26.4,8.22,18.72,9.97,5.6,11.5,21.32,14.46,18.15,2.41,14.68
family,Rhodanobacteraceae,114,Xanthomonadales,1,42.72,2.87,19.71,16.97,11.63,28.76,8.37,14.68,9.9,36.48,7.6,9.28,17.84,12.88,24.29,18.84,17.72,25.25,5.23,8.52
family,Balneatrichaceae,2,Oceanospirillales,1,33.73,3.5,16.55,19.09,11.51,23.95,8.04,16.42,11.39,39.52,8.15,9.93,15.12,19.51,19.21,19.96,15.37,22.42,5.04,9.01
family,Ahrensiaceae,4,Hyphomicrobiales,1,34.91,2.75,19.22,19.01,12.87,25.53,6.28,19.76,14.17,30.2,8.88,11.03,14.05,10.33,17.79,19.03,17.53,22.43,3.88,7.47
family,Circoviridae,215,Cirlivirales,1,16.61,4.44,13.54,14.31,12.06,18.49,5.95,14.36,17.82,18.09,5.65,12.96,13.71,10.17,20.98,17.05,18.39,16.21,5.57,13.41
family,Desulfurellaceae,6,Desulfurellales,1,20.37,3.09,16.95,21.1,16.65,19.46,4.76,29.06,29.09,30.07,6.94,16.45,10.41,8.11,12,19.25,14.11,20.87,2.21,12.58
family,Eggerthellaceae,64,Eggerthellales,1,44.44,5.55,22.87,23.74,14.11,29.6,6.35,18.36,14.25,33.99,9.51,10.95,15.52,10.8,20.93,22.44,19.23,30.14,3.94,10.84
family,Kofleriaceae,2,Myxococcales,1,46.21,4.16,21.04,22.17,11.22,30.18,7.86,13.71,9.24,38.31,6.57,7.74,21.19,12.89,29.24,22.06,17.41,25.17,4.77,8.17
family,Cryptosporangiaceae,3,Cryptosporangiales,1,45.8,2.16,20.02,17.01,9.03,29.96,6.56,11.08,5.49,34.45,4.92,5.65,19.99,8.29,26.35,16.83,19.85,29.88,4.94,6.49
family,Hymenobacteraceae,150,Cytophagales,1,32.99,2.44,16.78,19.31,14.58,25.29,6.94,17,16.28,36.23,6.91,14.35,16.62,15.62,18.73,19.45,21.04,23.97,4.19,12.53
family,Budviciaceae,8,Enterobacterales,1,29.92,3.52,17.92,18.53,12.57,25.76,6.93,21.35,15.44,34.99,8.71,14.42,14.01,14.84,16.77,22.45,18.82,23.13,4.46,10.2
family,Hapalosiphonaceae,14,Nostocales,1,25.84,3.3,15.47,20.26,12.94,21.25,6.16,22.41,16.37,35.27,5.93,14.7,15.1,17.77,16.48,20.75,18.6,21.77,4.6,10.08
family,Parachlamydiaceae,10,Parachlamydiales,1,24.37,4.31,15.4,23.74,16.18,19.41,8.84,25.1,24.09,40.2,7.09,15.72,14.35,17.18,14.74,23,16.81,17.82,3.99,11.83
family,Simkaniaceae,2,Parachlamydiales,1,23.98,3.78,16.47,25.04,17.48,22.83,8.54,23.36,25.55,37.54,7.53,13.4,15.09,13.28,15.62,22.8,18.78,20.03,4.09,11.57
family,Permutotetraviridae,2,,1,39.42,6.63,23.77,32.93,16.88,42.67,7.53,19.93,23.63,43.48,13.9,21.65,35.63,21.83,37.67,37.28,37.97,39.18,8.12,12.62
family,Candidatus Paracaedibacteraceae,4,Holosporales,1,24.96,3.43,15.69,18.91,13.45,20.41,7.48,21.83,19.57,33.49,7.2,13.51,13.49,14.12,14.81,21.15,17.61,18.62,3.59,10.21
family,Beutenbergiaceae,7,Micrococcales,1,49.66,1.81,21.73,19.41,8.81,32.51,6.96,11.38,4.4,35.35,5.45,5.36,20.53,8.81,26.35,18.23,22.23,33.51,5.42,6.32
family,Pasteuriaceae,1,Bacillales,1,15.85,3.57,10.75,13.92,8.83,19.8,5.97,13.22,11.03,23.36,6.15,7.16,11.96,9.49,16.77,15.94,12.05,17.1,3.79,6.71
family,Idiomarinaceae,58,Alteromonadales,1,32.31,2.82,18.98,21.64,13.07,23.49,7.56,18.96,13.76,35.25,8.03,12.46,14.02,17.33,19.17,20.48,17.55,24.08,4.63,9.92
family,Candidatus Midichloriaceae,4,Rickettsiales,1,18.66,3.54,14.75,19.38,13.61,16.41,5.65,27.89,24.73,28.47,6.73,17.75,8.59,9.53,10.92,21.34,14.17,17.2,2.19,11.17
family,Mitoviridae,46,Cryppavirales,1,41.07,7.2,39.96,35.72,37.76,42.33,17.2,58.96,57.26,90.39,18.7,35.89,34.22,23.87,43.54,65.63,41.65,44.02,15.96,30.46
family,Nudiviridae,9,,1,15.47,6.95,22.91,19.87,15.69,11.99,7.46,30.81,26.18,30.38,9.06,30.28,14.3,12.84,14.04,29.39,24.77,19.35,2.09,17.36
family,Hantaviridae,41,Bunyavirales,1,59.45,30.32,55.71,61.63,48.88,59.74,24.99,69.82,70.21,98.72,25.87,40.72,40.24,42.73,44.13,77.15,64.86,68.35,15.07,36.94
family,Bacillales Family X. Incertae Sedis,1,Bacillales,1,21.6,1.68,14.04,24.26,13.27,22.99,6.45,21.08,18.49,32.49,8.15,10.4,13.26,10.03,17.65,16.83,15.2,20.77,3.75,10.39
family,Roniviridae,2,Nidovirales,1,173.95,76.34,148.66,115.1,136.06,128.3,106.96,227.07,128.6,241.2,40.38,165.32,134.1,96.59,123.44,208.55,254.1,146.89,22.02,156.74
family,Alphasatellitidae,95,,1,13.52,7.98,16.57,21.29,13.07,15.67,6.92,15.28,20.49,22.16,7.27,11.38,14.78,11.05,20.2,18.96,11.8,17.97,5.84,13.02
family,Halobacteriovoraceae,6,Bacteriovoracales,1,19.67,3.52,18.82,23.19,16.85,19.99,6.14,24.88,26.76,31.44,7.38,17.84,10.2,10.31,12.99,24.38,16.87,19.71,2.83,12.24
family,Cryomorphaceae,2,Flavobacteriales,1,23.45,2.92,19.86,22.87,18.31,23.62,5.9,27.72,23.93,32.37,7.82,21.11,12.63,11.99,12.79,24.8,20.14,21.9,3.82,14.49
family,Dermocarpellaceae,2,Pleurocapsales,1,24,3.15,14.8,20.55,12.85,19.75,5.56,23.82,16.65,35.9,5.38,15.52,13.53,18.28,14.73,20.22,17.79,19.5,4.63,10.28
family,Xenococcaceae,1,Pleurocapsales,1,24.65,2.98,17.67,21.12,13.38,21.48,5.41,24.32,17.03,34.7,5.52,16.2,13.55,16.33,14.56,21.63,17.83,19.61,4.33,10.18
family,Chroococcaceae,10,Chroococcales,1,23.54,3.04,15.42,19.51,12.58,20.1,5.61,23.38,15.75,34.24,5.63,15.23,13.73,16.53,14.8,19.86,17.91,19.81,4.27,10.05
family,Geminocystaceae,3,Chroococcales,1,21.28,3.28,17.36,22.26,14.02,21.07,5.79,26.75,20,35.04,6.3,18.86,13.7,15.76,13.98,21.05,17.79,19.91,4.33,11.12
family,Oscillochloridaceae,6,Chloroflexales,1,41.97,2.98,18.76,20.75,12.18,28.21,8.38,19.17,7.27,42.91,7.99,9.97,21.11,15.91,26.2,19.05,21.59,26.94,5.44,9.86
family,Picobirnaviridae,8,Durnavirales,1,33.84,5.34,28.68,23.16,16.72,28.12,8.78,22.98,25.21,36.35,14.96,23.53,19.47,19.68,26.22,34.08,27.96,29.71,7.81,22.06
family,Opitutaceae,16,Opitutales,1,42.27,3.26,20.18,19.61,14.87,30.99,9.22,18.15,12.29,37.89,7.01,12.61,23.01,12.3,27.22,20.86,22.98,25.11,6.8,10.05
family,Proteinivoraceae,2,Eubacteriales,1,17.29,2.76,14.46,22.8,13.6,22.21,4.75,28.89,25.17,31.55,6.7,15.4,10.63,9.28,11.48,15.48,14.99,20.85,2.19,11.47
family,Ascoviridae,7,Pimascovirales,1,18.88,7.26,20.41,16.61,11.71,15.52,6.61,18.56,18.03,25.05,8.36,17.24,12.18,7.75,20.13,24.54,19.69,23.02,2.64,12.84
family,Amalgaviridae,21,Durnavirales,1,61.74,9.36,42.26,51.31,30.52,47.93,13.79,33.83,42.74,66.14,17.95,25.1,32.88,28.24,57.86,41.45,30.14,43.52,12.38,19.33
family,Actinopolymorphaceae,5,Propionibacteriales,1,41.67,2.48,20.01,17.51,9.2,29.67,7.3,10.44,5.93,32.92,5.41,5.95,19.54,9.06,27.08,16.61,19.29,29.02,5.36,6.99
family,Roseiflexaceae,2,Chloroflexales,1,41.77,3.07,18.98,19.38,11.68,26.9,7.65,19.59,6.47,37.85,7.51,8.77,20.71,12.57,28.75,16.88,19.85,26.64,5.39,9.26
family,Ornithinimicrobiaceae,22,Micrococcales,1,42.26,2.13,20.78,20.11,8.16,31.22,7.52,10.03,4.74,34.65,6.09,4.82,19.18,10.16,26,16.59,20.05,31.44,5.28,5.99
family,Thiolinaceae,1,Thiotrichales,1,30.94,2.99,15.76,18.17,12.07,21.58,7.43,18.27,15.06,34.76,7.86,12.34,14.41,16.34,16.49,19.02,17.28,20.85,4.43,9.75
family,Thiofilaceae,1,Thiotrichales,1,30.36,2.88,16.14,18.53,11.86,22.28,7.33,19.71,15.14,35.53,7.7,13.04,14.95,16.51,16.24,19.13,19.56,21.28,4.53,10.34
family,Halspiviridae,1,,1,7.49,2.17,6.89,9.49,5.23,8.17,1.74,8.94,7.77,10.46,4.23,7.03,4.17,4.57,4.49,8.83,8.51,8.77,2.4,5.29
family,Pleolipoviridae,14,Haloruvirales,1,21.43,1.9,17.69,17.25,6.64,18.47,4.01,9.95,7.58,17.47,4.7,8.61,9.31,7.42,13.21,17.24,16.45,17.27,3.43,7.46
family,Gammaflexiviridae,1,Tymovirales,1,112,11.5,62,51.5,41,55,30,46.5,46.5,102.5,20,42,98,41,71.5,77,78,55.5,16,41
family,Hydrogenothermaceae,10,Aquificales,1,16.9,2.16,15.81,24.53,15.18,18.36,4.43,28.5,29.81,28.8,5.84,14.28,11.01,7.84,11.53,16.21,13.49,19.9,2.39,12.94
family,Caldilineaceae,2,Caldilineales,1,41.07,3.02,18.27,22.62,13.45,29.19,8.15,18.77,8.2,41.18,8.04,10.11,22.08,15.34,26.14,17.69,20.04,28.29,6.64,10.64
family,Tolecusatellitidae,123,,1,3.93,0.95,8.05,9.26,6.87,5.6,3.06,14.69,7.15,7.24,6.81,7.22,4.25,3.32,5.01,5.68,7.41,8.64,0.17,4.74
family,Oleiphilaceae,24,Oceanospirillales,1,27.08,3.31,19.11,21.76,13.57,19.17,6.86,20.31,17.41,33.94,6.73,13.62,10.88,13.39,15.39,23.33,15.93,20.59,3.39,9.45
family,Turicibacteraceae,7,Erysipelotrichales,1,18.78,3.34,15.61,22.41,13.58,18.96,6.32,24.96,20.46,30.88,8.58,14.7,9.65,12.11,11.15,18.12,16.73,21.28,2.46,13.04
family,Acaryochloridaceae,3,Synechococcales,1,26.58,3.3,16.31,18.12,11.77,21.04,6.68,18.29,12.68,34.36,6.08,11.01,15.63,18.76,16.16,20.28,17.76,20.24,4.6,8.57
family,Methanocalculaceae,1,Methanomicrobiales,1,24.72,3.64,16.96,20.73,10.47,23.7,6.13,24.27,11.21,27.29,7.6,7.96,13.76,7.52,18.68,17.21,16.33,19.53,2.72,8.84
family,Sterolibacteriaceae,9,Nitrosomonadales,1,41.99,3.35,18.98,18.87,11.8,27.91,7.56,15.63,10.7,36.38,8.1,8.91,16.84,11.91,24.57,17.78,16.78,24.42,4.67,7.63
family,Rudiviridae,15,Ligamenvirales,1,8.42,1.63,8.5,12.55,10.44,7.64,2.32,18.94,14.81,18.41,3.75,13.28,6.15,8.61,5.8,12.13,9.12,10.55,1.57,10.97
family,Hahellaceae,8,Oceanospirillales,1,27.96,3.49,17.85,20.22,12.67,22.34,7.44,19.34,16.3,33.71,7.63,13.06,14.01,15.12,16.7,21.27,17.14,21.76,4.39,10.22
family,Chrysoviridae,22,Ghabrivirales,1,73.15,13.91,52.49,62.77,27.4,66.49,19.97,38.04,45.68,78.63,30.76,31.13,36.2,26.95,62.1,63.44,45.73,67.91,15.45,29.94
family,Anaeromyxobacteraceae,5,Myxococcales,1,52.86,3.11,17.26,21.17,10.35,31.36,6.71,10.14,8.19,37.22,5.52,5.28,21.04,8.6,31.01,14.8,15.27,28.52,4.36,6.34
family,Acidiferrobacteraceae,4,Acidiferrobacterales,1,37.06,3.05,15.82,17.23,10.72,25.62,7.85,14.52,9.63,32.83,6.93,7.56,16.23,9.7,25.14,14.9,15.73,23.26,4.31,8.09
family,Solirubrobacteraceae,4,Solirubrobacterales,1,46.47,2.47,19.67,19.18,9.89,30.37,6.82,12.42,7.18,33.53,5.41,6.56,19.1,8.79,26.21,16.48,19.62,27.56,4.57,6.56
family,Kaistiaceae,7,Hyphomicrobiales,1,41.02,2.24,18.31,17.42,12.08,27.9,6.1,17.49,9.74,31.92,7.36,7.82,16.69,8.84,22,16.87,16.75,24.22,4.2,6.96
family,Anaerolineaceae,13,Anaerolineales,1,33.01,2.97,17.92,22.14,13.83,25.12,6.48,21.85,13.32,36.64,8.38,12.3,17.42,13.75,18.69,20.13,18.7,24.67,5.01,10.45
family,Psychromonadaceae,19,Alteromonadales,1,27.15,3.54,17.82,19.62,14.03,21,7.04,23.16,19.31,35.02,8,15.18,11.86,15.14,13.06,22.18,17.51,21.43,3.71,10.14
family,Saccharospirillaceae,12,Oceanospirillales,1,31.65,3.04,19.65,19.84,12.91,23.55,7.44,18.51,12.48,35.79,8.01,12.25,14.24,15.6,18.35,20.86,17.91,23.2,4.87,9.39
family,Sulfuricellaceae,9,Nitrosomonadales,1,33.65,2.95,16.54,17.71,11.64,23.48,7.68,17.62,13.23,33.72,8.34,10.77,14.43,13.11,18.3,17.7,16.42,22.22,4.1,8.47
family,Victivallaceae,3,Victivallales,1,37.1,5.68,19.56,24.83,17.01,29.52,6.95,19.57,15.84,38.51,8.34,13.8,19.3,11.58,26.5,20.4,17.97,24.06,5.7,12.29
family,Gemmatimonadaceae,4,Gemmatimonadales,1,48.35,2.47,20.29,17.89,11.74,31.06,7.28,14.34,8.04,36.25,7.78,8.61,20.14,11.54,30.04,20.61,22.73,30.93,5.3,7.85
family,Candidatus Brocadiaceae,6,Candidatus Brocadiales,1,21.21,4.99,18.86,22.5,16.29,21.79,8.16,27.47,24.51,32.22,8.68,15.66,13.47,10.06,16.72,21.93,16.57,21.11,3.67,13.27
family,Lipothrixviridae,11,Ligamenvirales,1,8.6,2.21,8.59,11.63,8.04,9.1,2.43,15.82,12.72,15.87,4.35,9.75,6.86,5.75,6.64,12.13,11.15,14.09,1.68,10.13
family,Clostridiales Family XVI. Incertae Sedis,4,Eubacteriales,1,27.46,3.39,12.82,21.74,10.71,23.59,5.38,19.83,16.69,33.86,6.83,10.4,13.36,13.32,17.13,13.39,14.66,22.06,4.2,9.36
family,Salinisphaeraceae,9,Salinisphaerales,1,40.89,2.92,20.52,17.11,10.95,26.61,7.59,15.5,8.02,32.11,7.33,8.63,15.59,11.12,23.79,16.91,17.18,23.49,4.49,7.98
family,Aurantimonadaceae,57,Hyphomicrobiales,1,41.02,2.46,18.46,18.95,12.08,27.94,6.09,16.18,9.2,32.13,7.73,7.67,16.37,9.03,23.51,17.41,16.74,23.65,3.89,6.73
family,Thermodesulfobiaceae,2,Thermoanaerobacterales,1,18.04,3.47,16.28,21.22,18.1,19.55,4.41,29.27,26.11,32.01,6.89,17.03,11.29,7.38,12.43,22.13,13.71,20.08,2.54,11.52
family,Crocinitomicaceae,12,Flavobacteriales,1,21.36,3.03,19.21,23.07,18.15,22.88,6.27,27.21,24.8,31.56,7.75,21.09,11.86,11.98,11.8,23.29,20.29,21.6,3.76,14.27
family,Paludibacteraceae,3,Bacteroidales,1,25.25,3.65,19.35,21.96,17.45,24.05,6.23,26.74,25.77,32.52,8.65,20.53,13.16,12.43,14.19,24.11,21.31,23.7,4.16,15.45
family,Narnaviridae,15,Wolframvirales,1,53.31,13.27,43.11,44.04,33.89,51.82,18.58,44.27,44.73,88.42,15.73,26.11,45.62,21.93,62.8,69.73,37.93,53.24,13.96,24.87
family,Botourmiaviridae,7,Ourlivirales,1,35.95,10.81,24.95,30.19,22.24,40.38,9.67,22.62,27.67,59.24,10.24,15.52,32.33,16.67,47.62,52.19,29.57,39,11.14,15.38
family,Calditrichaceae,1,Calditrichales,1,26.81,2.58,20.12,25.1,19.91,24.5,7.6,27.88,25.43,39.04,8.33,17.71,15.67,16.04,19.32,20.98,18.24,24.36,4.76,14.55
family,Micropepsaceae,3,Micropepsales,1,41.32,2.89,18.22,17.98,13.07,28.01,6.96,16.8,13.83,32.97,7.78,10.02,17.19,10.45,20.9,18.83,18.48,24.45,4.77,8.87
family,Conexibacteraceae,5,Solirubrobacterales,1,47.97,2.55,20.14,18.51,8.93,30.97,6.53,10.87,5.56,34.01,5.05,5.08,19.22,8.74,28.71,14.81,18.61,28.41,4.16,5.5
family,Chthoniobacteraceae,1,Chthoniobacterales,1,40.58,3.47,19.51,20.8,15.02,31.32,8.63,18.19,14.96,36.85,7.27,13.23,20.73,13.35,22.96,22.26,23.94,25.89,5.8,9.15
family,Pelagibacteraceae,10,Pelagibacterales,1,17.19,3.36,15.65,18.13,15.61,19.14,5.29,26.8,31.37,27.45,6.8,19.47,10.19,8.07,10.07,20.77,13.49,17.14,3.45,10.1
family,Caldisphaeraceae,1,Acidilobales,1,16.94,1.83,14.44,19.86,12.24,19.29,3.66,32.23,24.8,29.44,6.93,18.46,11.84,5.84,10.62,20.95,12.98,17.85,3.02,14.44
family,Sulfurovaceae,11,Campylobacterales,1,23.78,3.79,20.87,26.61,15.52,21.48,7.9,29.71,27.36,37.24,9.8,15.58,11.52,12.02,15.53,22.85,19.02,21.73,2.51,12.69
family,Parvularculaceae,11,Parvularculales,1,39.82,2.52,20.34,21.64,12.38,27.88,6,16.09,10.74,31.75,7.66,8.28,16.13,9.61,22.59,17.39,17.11,22.55,4.08,7.81
family,Sphingosinicellaceae,23,Sphingomonadales,1,44.76,2.37,18.4,16.82,11.21,29.1,6.14,15.24,8.66,32.32,7.36,7.92,17.63,9.46,23.75,15.99,16.73,23.25,4.61,6.6
family,Mimiviridae,5,Imitervirales,1,9.45,5.39,19.65,18.08,14.87,13.84,6.44,32.23,29.33,26.85,6.85,29.59,10.43,10.17,9.37,21.18,16.73,14.07,2.58,17.39
family,Carmotetraviridae,1,Tolivirales,1,66.75,14.75,32.25,44.25,20.25,61,21.75,32,30.25,77,16,30.5,52.25,33.5,57.75,70,55.75,61.5,14.75,19.5
family,Neomegalonemataceae,1,Rhodobacterales,1,48.79,2.35,16.33,22.82,12.05,30.43,5.74,13.9,9.65,36.21,7.43,6.71,19.94,9.35,26.05,17.33,14.07,21.3,4.64,6.64
family,Candidatus Competibacteraceae,5,,1,39.37,3.3,17.38,18.44,11.27,25.92,7.43,14.99,8.97,37.4,6.53,8.3,17.35,12.29,24.37,15.78,16.24,23.14,4.8,7.91
family,Symphyonemataceae,1,Nostocales,1,25.78,3.11,14.72,19.99,12.21,21.05,6,19.85,15.06,34.32,5.93,12.93,15.04,17.13,16.79,20.07,18.01,22,4.48,9.33
family,Hydrogenimonaceae,2,Campylobacterales,1,22.94,2.8,17.3,23.47,14.72,19.59,6.26,24.79,24.43,30.06,8.19,13.24,11.28,8.54,14.81,17.69,15.02,19.94,2.92,11.59
family,Tepidanaerobacteraceae,3,Thermosediminibacterales,1,22.51,3.32,16.68,22.28,12.46,21.83,4.56,27.24,23.69,28.19,8.43,13.79,11.5,8.59,12.81,17.33,15.05,21.08,2.28,10.56
