Protein_ID,"Phylostratum (ps)",Tax_ID,"Phylostratum name"
AQZ91356.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91357.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91358.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91359.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ91360.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91361.1,2,2,"Cellular_organisms : Bacteria"
AQZ91362.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91363.2,2,2,"Cellular_organisms : Bacteria"
AQZ91364.1,1,131567,"root : Cellular_organisms"
AQZ91365.1,1,131567,"root : Cellular_organisms"
AQZ91366.1,1,131567,"root : Cellular_organisms"
AQZ91367.1,1,131567,"root : Cellular_organisms"
AQZ91368.1,1,131567,"root : Cellular_organisms"
AQZ91369.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91370.1,1,131567,"root : Cellular_organisms"
AQZ91371.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ91372.1,1,131567,"root : Cellular_organisms"
AQZ91373.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ91374.1,1,131567,"root : Cellular_organisms"
AQZ91375.1,1,131567,"root : Cellular_organisms"
AQZ91376.1,1,131567,"root : Cellular_organisms"
AQZ91377.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91378.1,1,131567,"root : Cellular_organisms"
AQZ91379.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91380.1,1,131567,"root : Cellular_organisms"
AQZ91381.1,1,131567,"root : Cellular_organisms"
AQZ91382.1,1,131567,"root : Cellular_organisms"
AQZ91383.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91384.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91385.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91386.1,1,131567,"root : Cellular_organisms"
AQZ91387.1,1,131567,"root : Cellular_organisms"
AQZ91388.1,1,131567,"root : Cellular_organisms"
AQZ91389.1,1,131567,"root : Cellular_organisms"
AQZ91390.1,1,131567,"root : Cellular_organisms"
AQZ91391.1,1,131567,"root : Cellular_organisms"
AQZ91392.1,2,2,"Cellular_organisms : Bacteria"
AQZ91393.1,1,131567,"root : Cellular_organisms"
AQZ91394.1,2,2,"Cellular_organisms : Bacteria"
AQZ91395.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ91396.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91397.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ91398.1,1,131567,"root : Cellular_organisms"
AQZ91399.1,1,131567,"root : Cellular_organisms"
AQZ91400.1,1,131567,"root : Cellular_organisms"
AQZ91401.1,2,2,"Cellular_organisms : Bacteria"
AQZ91402.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ91403.1,1,131567,"root : Cellular_organisms"
AQZ91404.1,1,131567,"root : Cellular_organisms"
AQZ91405.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ91406.1,1,131567,"root : Cellular_organisms"
AQZ91407.1,1,131567,"root : Cellular_organisms"
AQZ91408.1,2,2,"Cellular_organisms : Bacteria"
AQZ91409.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ91410.1,1,131567,"root : Cellular_organisms"
AQZ91411.1,1,131567,"root : Cellular_organisms"
AQZ91412.1,2,2,"Cellular_organisms : Bacteria"
AQZ91413.1,1,131567,"root : Cellular_organisms"
AQZ91414.1,1,131567,"root : Cellular_organisms"
AQZ91415.1,2,2,"Cellular_organisms : Bacteria"
AQZ91416.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91417.1,1,131567,"root : Cellular_organisms"
AQZ91418.1,1,131567,"root : Cellular_organisms"
AQZ91419.1,2,2,"Cellular_organisms : Bacteria"
AQZ91420.1,1,131567,"root : Cellular_organisms"
AQZ91421.1,2,2,"Cellular_organisms : Bacteria"
AQZ91422.1,1,131567,"root : Cellular_organisms"
AQZ91423.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91424.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91425.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91426.1,1,131567,"root : Cellular_organisms"
AQZ91427.1,1,131567,"root : Cellular_organisms"
AQZ91428.1,1,131567,"root : Cellular_organisms"
AQZ91429.1,1,131567,"root : Cellular_organisms"
AQZ91430.1,1,131567,"root : Cellular_organisms"
AQZ91431.1,1,131567,"root : Cellular_organisms"
AQZ91432.1,1,131567,"root : Cellular_organisms"
AQZ91433.1,1,131567,"root : Cellular_organisms"
AQZ91434.1,1,131567,"root : Cellular_organisms"
AQZ91435.1,1,131567,"root : Cellular_organisms"
AQZ91436.1,2,2,"Cellular_organisms : Bacteria"
AQZ91437.1,1,131567,"root : Cellular_organisms"
AQZ91438.1,1,131567,"root : Cellular_organisms"
AQZ91439.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91440.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91441.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91442.1,1,131567,"root : Cellular_organisms"
AQZ91443.1,2,2,"Cellular_organisms : Bacteria"
AQZ91444.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91445.1,1,131567,"root : Cellular_organisms"
AQZ91446.1,1,131567,"root : Cellular_organisms"
AQZ91447.1,1,131567,"root : Cellular_organisms"
AQZ91448.1,1,131567,"root : Cellular_organisms"
AQZ91449.1,1,131567,"root : Cellular_organisms"
AQZ91450.1,1,131567,"root : Cellular_organisms"
AQZ91451.1,2,2,"Cellular_organisms : Bacteria"
AQZ91452.1,1,131567,"root : Cellular_organisms"
AQZ91453.1,1,131567,"root : Cellular_organisms"
AQZ91454.1,1,131567,"root : Cellular_organisms"
AQZ91455.1,1,131567,"root : Cellular_organisms"
AQZ91456.1,1,131567,"root : Cellular_organisms"
AQZ91457.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91458.1,1,131567,"root : Cellular_organisms"
AQZ91459.1,1,131567,"root : Cellular_organisms"
AQZ91460.1,1,131567,"root : Cellular_organisms"
AQZ91461.1,1,131567,"root : Cellular_organisms"
AQZ91462.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ91463.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ91464.1,1,131567,"root : Cellular_organisms"
AQZ91465.1,1,131567,"root : Cellular_organisms"
AQZ91466.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91467.1,1,131567,"root : Cellular_organisms"
AQZ91468.1,1,131567,"root : Cellular_organisms"
AQZ91469.1,2,2,"Cellular_organisms : Bacteria"
AQZ91470.1,1,131567,"root : Cellular_organisms"
AQZ91471.1,1,131567,"root : Cellular_organisms"
AQZ91472.1,1,131567,"root : Cellular_organisms"
AQZ91473.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ91474.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91475.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ91476.1,2,2,"Cellular_organisms : Bacteria"
AQZ91477.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91478.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91479.1,1,131567,"root : Cellular_organisms"
AQZ91480.1,2,2,"Cellular_organisms : Bacteria"
AQZ91481.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91482.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91483.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91484.1,2,2,"Cellular_organisms : Bacteria"
AQZ91485.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91486.1,2,2,"Cellular_organisms : Bacteria"
AQZ91487.1,2,2,"Cellular_organisms : Bacteria"
AQZ91488.1,2,2,"Cellular_organisms : Bacteria"
AQZ91489.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91490.1,2,2,"Cellular_organisms : Bacteria"
AQZ91491.1,2,2,"Cellular_organisms : Bacteria"
AQZ91492.1,1,131567,"root : Cellular_organisms"
AQZ91493.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91494.1,2,2,"Cellular_organisms : Bacteria"
AQZ91495.1,11,4000031,"Bacillus_subtilis_subsp_subtilis_6 : Bacillus_subtilis_subsp_subtilis_8"
AQZ91496.1,11,4000033,"Bacillus_subtilis_subsp_subtilis_8 : Bacillus_subtilis_subsp_subtilis_10"
AQZ91497.1,2,2,"Cellular_organisms : Bacteria"
AQZ91498.1,2,2,"Cellular_organisms : Bacteria"
AQZ91499.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91500.1,7,4000018,"Bacillaceae/Planococcaceae : Anoxybacillus/Parageobacillus/Geobacillus"
AQZ91501.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91502.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91503.1,7,4000018,"Bacillaceae/Planococcaceae : Anoxybacillus/Parageobacillus/Geobacillus"
AQZ91504.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91505.1,2,2,"Cellular_organisms : Bacteria"
AQZ91506.1,1,131567,"root : Cellular_organisms"
AQZ91507.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91508.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ91509.1,1,131567,"root : Cellular_organisms"
AQZ91510.1,2,2,"Cellular_organisms : Bacteria"
AQZ91511.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91512.1,11,4000031,"Bacillus_subtilis_subsp_subtilis_6 : Bacillus_subtilis_subsp_subtilis_8"
AQZ91513.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91514.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91515.1,7,4000018,"Bacillaceae/Planococcaceae : Anoxybacillus/Parageobacillus/Geobacillus"
AQZ91516.1,1,131567,"root : Cellular_organisms"
AQZ91517.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91518.2,2,2,"Cellular_organisms : Bacteria"
AQZ91519.2,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91520.1,2,2,"Cellular_organisms : Bacteria"
AQZ91521.1,2,2,"Cellular_organisms : Bacteria"
AQZ91522.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91523.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91524.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ91525.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ91526.1,1,131567,"root : Cellular_organisms"
AQZ91527.1,1,131567,"root : Cellular_organisms"
AQZ91528.1,2,2,"Cellular_organisms : Bacteria"
AQZ91529.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91530.1,1,131567,"root : Cellular_organisms"
AQZ91531.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91532.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91533.1,2,2,"Cellular_organisms : Bacteria"
AQZ91534.1,1,131567,"root : Cellular_organisms"
AQZ91535.1,1,131567,"root : Cellular_organisms"
AQZ91536.1,1,131567,"root : Cellular_organisms"
AQZ91537.1,1,131567,"root : Cellular_organisms"
AQZ91538.1,1,131567,"root : Cellular_organisms"
AQZ91539.1,2,2,"Cellular_organisms : Bacteria"
AQZ91540.1,1,131567,"root : Cellular_organisms"
AQZ91541.1,1,131567,"root : Cellular_organisms"
AQZ91542.1,1,131567,"root : Cellular_organisms"
AQZ91543.1,1,131567,"root : Cellular_organisms"
AQZ91544.1,1,131567,"root : Cellular_organisms"
AQZ91545.1,1,131567,"root : Cellular_organisms"
AQZ91546.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91547.1,11,4000033,"Bacillus_subtilis_subsp_subtilis_8 : Bacillus_subtilis_subsp_subtilis_10"
AQZ91548.1,1,131567,"root : Cellular_organisms"
AQZ91549.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91550.1,11,4000029,"Bacillus_subtilis_subsp_subtilis_4 : Bacillus_subtilis_subsp_subtilis_6"
AQZ91551.1,1,131567,"root : Cellular_organisms"
AQZ91552.1,1,131567,"root : Cellular_organisms"
AQZ91553.1,2,2,"Cellular_organisms : Bacteria"
AQZ91554.1,1,131567,"root : Cellular_organisms"
AQZ91555.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91556.1,2,2,"Cellular_organisms : Bacteria"
AQZ91557.1,1,131567,"root : Cellular_organisms"
AQZ91558.1,1,131567,"root : Cellular_organisms"
AQZ91559.1,1,131567,"root : Cellular_organisms"
AQZ91560.1,2,2,"Cellular_organisms : Bacteria"
AQZ91561.1,1,131567,"root : Cellular_organisms"
AQZ91562.1,2,2,"Cellular_organisms : Bacteria"
AQZ91563.1,1,131567,"root : Cellular_organisms"
AQZ91564.1,1,131567,"root : Cellular_organisms"
AQZ91565.1,2,2,"Cellular_organisms : Bacteria"
AQZ91566.1,1,131567,"root : Cellular_organisms"
AQZ91567.1,1,131567,"root : Cellular_organisms"
AQZ91568.1,2,2,"Cellular_organisms : Bacteria"
AQZ91569.1,2,2,"Cellular_organisms : Bacteria"
AQZ91570.1,1,131567,"root : Cellular_organisms"
AQZ91571.1,11,4000031,"Bacillus_subtilis_subsp_subtilis_6 : Bacillus_subtilis_subsp_subtilis_8"
AQZ91572.1,11,4000031,"Bacillus_subtilis_subsp_subtilis_6 : Bacillus_subtilis_subsp_subtilis_8"
AQZ91573.1,1,131567,"root : Cellular_organisms"
AQZ91574.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91575.1,2,2,"Cellular_organisms : Bacteria"
AQZ91576.1,2,2,"Cellular_organisms : Bacteria"
AQZ91577.1,1,131567,"root : Cellular_organisms"
AQZ91578.1,1,131567,"root : Cellular_organisms"
AQZ91579.1,1,131567,"root : Cellular_organisms"
AQZ91580.1,2,2,"Cellular_organisms : Bacteria"
AQZ91581.1,2,2,"Cellular_organisms : Bacteria"
AQZ91582.1,1,131567,"root : Cellular_organisms"
AQZ91583.1,2,2,"Cellular_organisms : Bacteria"
AQZ91584.1,2,2,"Cellular_organisms : Bacteria"
AQZ91585.1,1,131567,"root : Cellular_organisms"
AQZ91586.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91587.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91588.1,1,131567,"root : Cellular_organisms"
AQZ91589.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91590.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91591.1,1,131567,"root : Cellular_organisms"
AQZ91592.1,1,131567,"root : Cellular_organisms"
AQZ91593.1,1,131567,"root : Cellular_organisms"
AQZ91594.1,1,131567,"root : Cellular_organisms"
AQZ91595.1,1,131567,"root : Cellular_organisms"
AQZ91596.1,1,131567,"root : Cellular_organisms"
AQZ91597.1,1,131567,"root : Cellular_organisms"
AQZ91598.1,1,131567,"root : Cellular_organisms"
AQZ91599.1,2,2,"Cellular_organisms : Bacteria"
AQZ91600.1,1,131567,"root : Cellular_organisms"
AQZ91601.1,1,131567,"root : Cellular_organisms"
AQZ91602.1,1,131567,"root : Cellular_organisms"
AQZ91603.1,1,131567,"root : Cellular_organisms"
AQZ91604.1,1,131567,"root : Cellular_organisms"
AQZ91605.1,2,2,"Cellular_organisms : Bacteria"
AQZ91606.1,1,131567,"root : Cellular_organisms"
AQZ91607.1,1,131567,"root : Cellular_organisms"
AQZ91608.1,1,131567,"root : Cellular_organisms"
AQZ91609.1,1,131567,"root : Cellular_organisms"
AQZ91610.1,1,131567,"root : Cellular_organisms"
AQZ91611.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91612.1,1,131567,"root : Cellular_organisms"
AQZ91613.1,2,2,"Cellular_organisms : Bacteria"
AQZ91614.1,2,2,"Cellular_organisms : Bacteria"
AQZ91615.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91616.1,1,131567,"root : Cellular_organisms"
AQZ91617.1,1,131567,"root : Cellular_organisms"
AQZ91618.1,1,131567,"root : Cellular_organisms"
AQZ91619.1,1,131567,"root : Cellular_organisms"
AQZ91620.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91621.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ91622.1,1,131567,"root : Cellular_organisms"
AQZ91623.1,2,2,"Cellular_organisms : Bacteria"
AQZ91624.1,1,131567,"root : Cellular_organisms"
AQZ91625.1,1,131567,"root : Cellular_organisms"
AQZ91626.1,1,131567,"root : Cellular_organisms"
AQZ91627.1,1,131567,"root : Cellular_organisms"
AQZ91628.1,2,2,"Cellular_organisms : Bacteria"
AQZ91629.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91630.1,1,131567,"root : Cellular_organisms"
AQZ91631.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91632.1,1,131567,"root : Cellular_organisms"
AQZ91633.1,1,131567,"root : Cellular_organisms"
AQZ91634.1,1,131567,"root : Cellular_organisms"
AQZ91635.1,1,131567,"root : Cellular_organisms"
AQZ91636.1,1,131567,"root : Cellular_organisms"
AQZ91637.1,1,131567,"root : Cellular_organisms"
AQZ91638.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91639.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91640.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91641.1,1,131567,"root : Cellular_organisms"
AQZ91642.2,1,131567,"root : Cellular_organisms"
AQZ91643.1,1,131567,"root : Cellular_organisms"
AQZ91644.1,1,131567,"root : Cellular_organisms"
AQZ91645.1,1,131567,"root : Cellular_organisms"
AQZ91646.1,1,131567,"root : Cellular_organisms"
AQZ91647.1,1,131567,"root : Cellular_organisms"
AQZ91648.1,1,131567,"root : Cellular_organisms"
AQZ91649.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ91650.1,2,2,"Cellular_organisms : Bacteria"
AQZ91651.1,1,131567,"root : Cellular_organisms"
AQZ91652.1,1,131567,"root : Cellular_organisms"
AQZ91653.1,1,131567,"root : Cellular_organisms"
AQZ91654.1,1,131567,"root : Cellular_organisms"
AQZ91655.1,2,2,"Cellular_organisms : Bacteria"
AQZ91656.1,1,131567,"root : Cellular_organisms"
AQZ91657.1,1,131567,"root : Cellular_organisms"
AQZ91658.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91659.1,1,131567,"root : Cellular_organisms"
AQZ91660.1,2,2,"Cellular_organisms : Bacteria"
AQZ91661.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91662.1,2,2,"Cellular_organisms : Bacteria"
AQZ91663.1,1,131567,"root : Cellular_organisms"
AQZ91664.1,1,131567,"root : Cellular_organisms"
AQZ91665.1,2,2,"Cellular_organisms : Bacteria"
AQZ91666.1,1,131567,"root : Cellular_organisms"
AQZ91667.1,1,131567,"root : Cellular_organisms"
AQZ91668.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91669.1,1,131567,"root : Cellular_organisms"
AQZ91670.1,1,131567,"root : Cellular_organisms"
AQZ91671.1,2,2,"Cellular_organisms : Bacteria"
AQZ91672.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ91673.1,1,131567,"root : Cellular_organisms"
AQZ91674.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91675.1,2,2,"Cellular_organisms : Bacteria"
AQZ91676.1,1,131567,"root : Cellular_organisms"
AQZ91677.1,1,131567,"root : Cellular_organisms"
AQZ91678.1,1,131567,"root : Cellular_organisms"
AQZ91679.1,1,131567,"root : Cellular_organisms"
AQZ91680.1,2,2,"Cellular_organisms : Bacteria"
AQZ91681.1,1,131567,"root : Cellular_organisms"
AQZ91682.1,2,2,"Cellular_organisms : Bacteria"
AQZ91683.1,1,131567,"root : Cellular_organisms"
AQZ91684.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ91685.1,1,131567,"root : Cellular_organisms"
AQZ91686.1,2,2,"Cellular_organisms : Bacteria"
AQZ91687.1,1,131567,"root : Cellular_organisms"
AQZ91688.1,1,131567,"root : Cellular_organisms"
AQZ91689.1,2,2,"Cellular_organisms : Bacteria"
AQZ91690.1,1,131567,"root : Cellular_organisms"
AQZ91691.1,1,131567,"root : Cellular_organisms"
AQZ91692.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91693.1,2,2,"Cellular_organisms : Bacteria"
AQZ91694.1,1,131567,"root : Cellular_organisms"
AQZ91695.1,1,131567,"root : Cellular_organisms"
AQZ91696.1,1,131567,"root : Cellular_organisms"
AQZ91697.1,4,4000014,"Bacilli/Erysioperotrichia/Tenericutes : Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes"
AQZ91698.1,2,2,"Cellular_organisms : Bacteria"
AQZ91699.1,1,131567,"root : Cellular_organisms"
AQZ91700.1,1,131567,"root : Cellular_organisms"
AQZ91701.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91702.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91703.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ91704.1,1,131567,"root : Cellular_organisms"
AQZ91705.1,1,131567,"root : Cellular_organisms"
AQZ91706.1,1,131567,"root : Cellular_organisms"
AQZ91707.1,1,131567,"root : Cellular_organisms"
AQZ91708.1,1,131567,"root : Cellular_organisms"
AQZ91709.1,1,131567,"root : Cellular_organisms"
AQZ91710.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ91711.1,1,131567,"root : Cellular_organisms"
AQZ91712.1,1,131567,"root : Cellular_organisms"
AQZ91713.1,1,131567,"root : Cellular_organisms"
AQZ91714.1,1,131567,"root : Cellular_organisms"
AQZ91715.1,1,131567,"root : Cellular_organisms"
AQZ91716.1,1,131567,"root : Cellular_organisms"
AQZ91717.1,1,131567,"root : Cellular_organisms"
AQZ91718.1,1,131567,"root : Cellular_organisms"
AQZ91719.1,1,131567,"root : Cellular_organisms"
AQZ91720.1,1,131567,"root : Cellular_organisms"
AQZ91721.1,1,131567,"root : Cellular_organisms"
AQZ91722.1,1,131567,"root : Cellular_organisms"
AQZ91723.1,1,131567,"root : Cellular_organisms"
AQZ91724.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ91725.1,1,131567,"root : Cellular_organisms"
AQZ91726.1,2,2,"Cellular_organisms : Bacteria"
AQZ91727.1,1,131567,"root : Cellular_organisms"
AQZ91728.1,1,131567,"root : Cellular_organisms"
AQZ91729.1,1,131567,"root : Cellular_organisms"
AQZ91730.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ91731.1,1,131567,"root : Cellular_organisms"
AQZ91732.1,1,131567,"root : Cellular_organisms"
AQZ91733.1,2,2,"Cellular_organisms : Bacteria"
AQZ91734.1,1,131567,"root : Cellular_organisms"
AQZ91735.1,1,131567,"root : Cellular_organisms"
