protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
AQZ89133.1,FOK+21,NA,NA,1,40,4,17,41,13,27,8,23,20,36,8,9,18,16,18,19,23,33,2,9
AQZ89134.1,FOK+21,NA,NA,1,22,5,11,8,9,30,3,11,16,14,3,19,15,13,10,36,42,18,6,22
AQZ89135.1,FOK+21,NA,NA,1,5,2,8,10,4,10,5,12,13,9,2,3,5,4,1,13,13,9,1,3
AQZ89136.1,FOK+21,NA,NA,1,30,1,13,21,16,20,9,19,11,28,8,6,14,16,12,26,9,19,6,12
AQZ89137.1,FOK+21,NA,NA,1,14,6,5,4,15,13,5,17,7,24,10,8,8,1,4,13,8,7,1,7
AQZ89138.1,FOK+21,NA,NA,1,8,2,5,5,10,18,3,18,11,18,10,1,5,2,5,5,6,16,3,11
AQZ89139.1,FOK+21,NA,NA,1,12,3,9,18,14,20,8,16,14,25,3,15,10,10,13,23,11,23,1,15
AQZ89140.1,FOK+21,NA,NA,1,4,1,5,10,5,2,1,7,4,5,3,4,3,9,6,4,4,9,2,4
AQZ89141.1,FOK+21,NA,NA,1,28,1,25,36,19,17,11,22,45,42,21,19,19,17,14,30,27,24,10,19
AQZ89142.1,FOK+21,NA,NA,1,18,0,14,23,19,15,11,15,19,20,15,12,9,15,14,25,13,21,5,12
AQZ89143.1,FOK+21,NA,NA,1,18,10,20,40,13,21,10,15,24,20,9,13,14,9,18,8,16,25,3,16
AQZ89144.1,FOK+21,NA,NA,1,37,4,15,12,27,34,4,40,23,54,21,7,15,13,8,26,19,46,4,5
AQZ89145.1,FOK+21,NA,NA,1,55,4,31,26,44,64,14,56,30,66,17,19,31,18,14,29,38,53,3,19
AQZ89146.1,FOK+21,NA,NA,1,24,2,14,16,10,18,12,23,17,20,6,8,11,15,5,17,10,14,0,7
AQZ89147.1,FOK+21,NA,NA,1,15,2,6,26,7,12,5,19,16,23,3,6,10,12,11,18,18,14,1,11
AQZ89148.1,FOK+21,NA,NA,1,9,2,2,0,8,3,2,8,3,13,4,4,5,2,1,2,4,13,3,3
AQZ89149.1,FOK+21,NA,NA,1,24,1,18,30,13,31,4,22,20,30,7,10,18,10,18,23,19,34,5,19
AQZ89150.1,FOK+21,NA,NA,1,50,4,9,11,39,40,6,34,20,50,18,13,22,8,11,39,29,41,10,16
AQZ89151.1,FOK+21,NA,NA,1,42,9,14,31,7,19,7,27,15,28,4,11,16,7,16,21,17,6,7,11
AQZ89152.1,FOK+21,NA,NA,1,1,1,2,2,4,0,0,1,6,2,3,1,1,0,3,2,0,5,0,3
AQZ89153.1,FOK+21,NA,NA,1,50,5,12,10,35,46,6,47,25,55,12,20,9,15,14,32,25,41,7,12
AQZ89154.1,FOK+21,NA,NA,1,31,5,12,27,11,26,9,27,17,29,12,13,18,10,12,20,12,18,4,14
AQZ89155.1,FOK+21,NA,NA,1,23,0,15,29,15,19,12,27,23,28,12,6,9,21,20,22,12,16,0,5
AQZ89156.1,FOK+21,NA,NA,1,3,3,7,4,4,2,1,7,8,7,1,1,2,1,3,3,2,1,1,1
AQZ89157.1,FOK+21,NA,NA,1,27,2,12,23,9,27,5,22,18,32,9,16,15,15,12,15,10,22,2,15
AQZ89158.1,FOK+21,NA,NA,1,55,5,22,39,16,46,2,39,31,29,12,22,17,20,17,25,32,41,5,13
AQZ89159.1,FOK+21,NA,NA,1,42,5,13,11,36,46,4,37,21,50,11,11,17,12,11,40,24,38,12,14
AQZ89160.1,FOK+21,NA,NA,1,41,6,27,34,17,37,14,26,19,40,13,14,21,24,30,25,23,27,9,8
AQZ89161.1,FOK+21,NA,NA,1,18,0,16,20,4,11,9,19,18,27,9,8,7,7,14,10,13,14,0,9
AQZ89162.1,FOK+21,NA,NA,1,49,8,31,29,12,49,10,31,21,51,8,22,30,15,29,29,25,44,6,11
AQZ89163.1,FOK+21,NA,NA,1,28,0,25,22,8,19,9,18,13,29,10,9,14,19,14,13,20,20,9,7
AQZ89164.1,FOK+21,NA,NA,1,5,4,3,4,1,5,1,4,4,5,1,1,3,2,1,1,4,3,0,1
AQZ89165.1,FOK+21,NA,NA,1,38,5,6,10,22,33,3,25,14,40,17,5,11,8,12,14,11,21,5,12
AQZ89166.1,FOK+21,NA,NA,1,13,1,18,17,10,14,5,21,16,23,7,9,8,9,10,13,7,14,3,8
AQZ89167.1,FOK+21,NA,NA,1,24,2,19,19,8,15,4,28,21,36,11,16,8,19,17,17,21,13,2,11
AQZ89168.1,FOK+21,NA,NA,1,13,2,12,26,8,22,5,32,26,36,11,18,8,12,8,17,21,17,0,13
AQZ89169.1,FOK+21,NA,NA,1,10,1,4,4,8,15,3,11,6,20,11,2,2,0,1,4,9,9,2,6
AQZ89170.1,FOK+21,NA,NA,1,16,4,5,8,9,9,3,4,4,9,4,7,6,8,16,6,6,8,3,7
AQZ89171.1,FOK+21,NA,NA,1,4,1,3,2,5,4,1,1,0,8,3,3,0,4,3,8,4,1,0,3
AQZ89172.1,FOK+21,NA,NA,1,51,2,32,32,30,38,20,21,40,34,10,36,28,28,29,41,32,40,11,28
AQZ89173.1,FOK+21,NA,NA,1,7,0,2,6,4,7,0,8,7,8,1,2,3,1,2,6,3,3,0,0
AQZ89174.1,FOK+21,NA,NA,1,21,1,8,10,25,10,4,19,9,40,10,2,11,2,13,13,13,19,3,9
AQZ89175.1,FOK+21,NA,NA,1,22,2,13,12,7,14,7,21,10,12,5,5,16,10,13,9,17,12,2,6
AQZ89176.1,FOK+21,NA,NA,1,49,4,20,23,12,21,15,24,23,29,6,5,17,15,16,23,18,30,4,16
AQZ89177.1,FOK+21,NA,NA,1,40,2,7,7,33,43,7,49,13,66,29,13,24,17,8,28,35,42,8,8
AQZ89178.1,FOK+21,NA,NA,1,18,7,5,21,4,14,3,12,13,21,4,4,7,8,7,17,9,5,1,8
AQZ89179.1,FOK+21,NA,NA,1,36,1,25,19,11,28,4,20,32,29,7,22,12,11,10,30,34,33,0,11
AQZ89180.1,FOK+21,NA,NA,1,16,0,9,3,6,24,5,13,14,21,6,17,5,7,7,16,12,20,2,9
AQZ89181.1,FOK+21,NA,NA,1,17,1,4,3,6,8,2,15,10,17,5,1,3,3,4,3,8,11,2,4
AQZ89182.1,FOK+21,NA,NA,1,38,5,18,39,20,17,5,24,36,24,7,9,16,14,9,25,16,22,4,10
AQZ89183.1,FOK+21,NA,NA,1,37,7,14,12,13,20,9,24,16,32,8,10,9,18,13,25,16,18,5,12
AQZ89184.1,FOK+21,NA,NA,1,14,0,20,13,12,10,10,18,20,19,7,6,3,8,11,16,15,17,0,14
AQZ89185.1,FOK+21,NA,NA,1,11,2,14,19,11,21,4,22,16,22,10,6,4,10,20,17,13,17,0,7
AQZ89186.1,FOK+21,NA,NA,1,32,1,18,19,25,16,5,32,25,52,18,11,16,15,6,36,17,30,3,9
AQZ89187.1,FOK+21,NA,NA,1,23,1,25,26,17,24,5,20,28,35,1,13,10,14,13,10,18,17,1,9
AQZ89188.1,FOK+21,NA,NA,1,29,1,36,25,12,15,0,16,48,26,7,16,8,11,2,39,20,25,1,17
AQZ89189.1,FOK+21,NA,NA,1,31,4,39,52,26,36,13,28,29,33,10,9,28,14,26,21,14,34,6,19
AQZ89190.1,FOK+21,NA,NA,1,12,2,13,10,8,13,5,12,14,15,4,9,6,7,5,7,5,8,5,7
AQZ89191.1,FOK+21,NA,NA,1,36,5,22,45,22,11,14,18,28,41,11,12,4,17,16,14,11,13,2,31
AQZ89192.1,FOK+21,NA,NA,1,25,0,11,20,6,23,5,15,22,17,11,16,8,9,5,17,17,23,2,6
AQZ89193.1,FOK+21,NA,NA,1,22,4,49,35,21,33,18,25,42,47,19,32,29,28,21,30,22,32,16,36
AQZ89194.1,FOK+21,NA,NA,1,28,2,22,30,10,17,12,16,36,27,7,10,12,12,1,24,15,21,4,13
AQZ89195.1,FOK+21,NA,NA,1,6,3,12,17,9,19,7,11,20,24,9,10,7,8,11,15,14,19,5,5
AQZ89196.1,FOK+21,NA,NA,1,27,0,4,6,18,19,1,35,7,41,11,6,7,8,13,25,19,23,1,9
AQZ89197.1,FOK+21,NA,NA,1,29,3,12,27,15,23,9,18,17,36,4,10,18,13,19,24,21,18,4,11
AQZ89198.1,FOK+21,NA,NA,1,16,1,16,12,9,23,4,13,9,15,1,14,3,6,5,14,9,15,2,6
AQZ89199.1,FOK+21,NA,NA,1,13,3,18,12,11,22,7,13,7,15,1,12,3,7,7,10,10,15,2,4
AQZ89200.1,FOK+21,NA,NA,1,24,0,8,15,19,17,7,26,18,33,12,4,4,4,5,13,9,23,10,6
AQZ89201.1,FOK+21,NA,NA,1,27,2,36,40,26,18,23,31,40,64,13,19,28,30,23,28,33,26,7,23
AQZ89202.1,FOK+21,NA,NA,1,23,0,20,36,7,18,1,33,33,31,20,19,8,28,21,20,19,15,1,10
AQZ89203.1,FOK+21,NA,NA,1,42,4,5,15,28,37,2,32,15,57,12,4,13,9,14,35,19,30,13,14
AQZ89204.1,FOK+21,NA,NA,1,43,3,5,4,38,35,4,29,7,55,17,8,19,14,11,35,27,21,6,9
AQZ89205.1,FOK+21,NA,NA,1,6,2,5,7,5,5,1,5,8,10,3,1,1,4,7,9,11,4,0,6
AQZ89206.1,FOK+21,NA,NA,1,27,0,31,32,12,30,5,34,36,42,15,19,12,21,17,20,23,33,0,9
AQZ89207.1,FOK+21,NA,NA,1,29,0,10,5,16,24,0,37,9,31,10,6,14,9,10,12,22,29,5,4
AQZ89208.1,FOK+21,NA,NA,1,31,1,18,18,3,21,4,22,34,20,12,11,9,9,3,22,19,16,8,12
AQZ89209.1,FOK+21,NA,NA,1,42,6,15,34,14,33,20,28,22,35,13,12,16,15,12,19,25,16,2,4
AQZ89210.1,FOK+21,NA,NA,1,49,6,13,12,28,48,3,54,19,57,15,10,20,9,11,38,22,43,6,14
AQZ89211.1,FOK+21,NA,NA,1,17,3,3,10,17,12,2,21,18,20,7,5,3,5,15,9,4,14,3,5
AQZ89212.1,FOK+21,NA,NA,1,58,1,45,23,27,56,17,34,34,43,10,55,26,28,22,56,49,33,14,28
AQZ89213.1,FOK+21,NA,NA,1,30,3,18,22,12,29,10,23,24,24,7,19,10,9,6,15,15,31,2,12
AQZ89214.1,FOK+21,NA,NA,1,73,4,11,15,37,48,3,45,28,81,16,9,24,15,10,36,27,37,12,10
AQZ89215.1,FOK+21,NA,NA,1,49,2,15,10,49,49,2,57,20,50,27,18,15,14,16,37,33,32,7,10
AQZ89216.1,FOK+21,NA,NA,1,14,1,8,16,6,9,2,5,12,20,4,3,5,4,12,10,12,9,0,2
AQZ89217.1,FOK+21,NA,NA,1,14,1,4,4,19,23,2,19,9,31,7,8,6,5,6,16,11,9,5,10
AQZ89218.1,FOK+21,NA,NA,1,18,4,18,25,20,13,5,11,12,23,5,8,16,10,19,12,10,6,7,11
AQZ89219.1,FOK+21,NA,NA,1,40,6,8,15,34,42,7,44,30,58,13,8,16,11,3,33,30,25,10,13
AQZ89220.1,FOK+21,NA,NA,1,11,4,16,11,7,12,8,9,16,20,7,10,9,9,6,9,8,17,0,9
AQZ89221.1,FOK+21,NA,NA,1,21,0,23,23,10,24,4,12,24,27,6,3,9,19,12,15,16,13,3,8
AQZ89222.1,FOK+21,NA,NA,1,6,4,2,2,6,3,2,7,0,8,1,3,0,2,2,3,4,1,0,5
AQZ89223.1,FOK+21,NA,NA,1,6,4,13,18,9,9,5,17,17,17,6,10,5,7,11,8,5,11,3,5
AQZ89224.1,FOK+21,NA,NA,1,24,5,18,20,13,13,9,15,12,18,5,10,10,14,16,15,11,16,3,6
AQZ89225.1,FOK+21,NA,NA,1,23,3,14,29,14,17,8,19,20,39,9,7,20,14,22,21,15,24,1,5
AQZ89226.1,FOK+21,NA,NA,1,28,0,20,21,15,23,9,15,21,28,7,8,18,12,11,18,17,22,4,21
AQZ89227.1,FOK+21,NA,NA,1,14,1,14,34,9,9,4,20,22,26,7,6,10,9,18,13,10,16,6,12
AQZ89228.1,FOK+21,NA,NA,1,56,3,25,45,26,41,10,28,37,24,11,18,24,18,21,26,31,50,3,18
AQZ89229.2,FOK+21,NA,NA,1,45,1,15,9,33,52,5,40,12,58,19,11,12,11,16,38,30,38,13,15
AQZ89230.1,FOK+21,NA,NA,1,21,3,18,45,21,12,9,37,38,47,6,23,9,18,14,29,19,21,1,20
AQZ89231.1,FOK+21,NA,NA,1,14,3,20,11,25,18,14,20,23,25,8,9,11,10,6,18,13,13,2,22
AQZ89232.1,FOK+21,NA,NA,1,27,3,6,7,24,23,8,33,11,43,11,7,9,8,8,24,11,24,1,6
AQZ89233.1,FOK+21,NA,NA,1,18,5,8,19,12,23,11,22,16,32,7,7,12,9,14,25,16,14,5,9
AQZ89234.1,FOK+21,NA,NA,1,24,3,18,31,14,37,9,23,25,26,10,10,11,8,16,14,20,26,2,9
AQZ89235.1,FOK+21,NA,NA,1,34,7,23,33,20,36,17,40,29,42,11,17,24,25,23,29,23,34,6,10
AQZ89236.1,FOK+21,NA,NA,1,3,4,6,12,2,10,4,9,9,8,2,2,4,3,2,4,4,12,1,5
AQZ89237.1,FOK+21,NA,NA,1,55,16,50,67,19,75,12,54,58,71,21,32,25,30,33,44,50,61,7,25
AQZ89238.1,FOK+21,NA,NA,1,67,12,38,47,24,52,20,54,43,52,18,28,34,31,39,40,49,34,5,23
AQZ89239.1,FOK+21,NA,NA,1,63,20,42,53,16,58,21,63,45,73,18,24,31,44,30,46,53,43,5,23
AQZ89240.1,FOK+21,NA,NA,1,33,5,8,7,33,50,5,29,13,55,16,3,19,11,10,34,17,36,7,10
AQZ89241.1,FOK+21,NA,NA,1,28,5,14,25,15,8,11,15,23,25,9,13,15,13,14,24,18,18,4,7
AQZ89242.1,FOK+21,NA,NA,1,11,2,10,17,6,11,7,16,21,9,5,6,8,5,3,14,16,14,6,7
AQZ89243.1,FOK+21,NA,NA,1,4,1,3,2,2,7,0,4,8,5,2,1,1,2,5,7,2,3,1,1
AQZ89244.1,FOK+21,NA,NA,1,19,8,26,44,16,23,6,26,23,46,7,14,14,20,17,23,21,27,8,9
AQZ89245.1,FOK+21,NA,NA,1,25,1,2,9,13,13,2,32,9,28,8,6,8,6,7,20,8,11,5,13
AQZ89246.1,FOK+21,NA,NA,1,31,1,26,14,11,17,3,14,36,22,10,12,5,8,6,18,19,20,1,13
AQZ89247.1,FOK+21,NA,NA,1,9,2,7,7,5,12,1,19,7,24,4,3,5,1,8,8,7,11,3,8
AQZ89248.1,FOK+21,NA,NA,1,8,0,3,10,4,4,8,11,15,6,4,4,5,8,4,3,6,5,0,2
AQZ89249.1,FOK+21,NA,NA,1,25,5,30,34,27,39,15,28,30,35,8,24,24,15,21,26,26,22,15,28
AQZ89250.1,FOK+21,NA,NA,1,10,1,9,9,7,4,4,10,9,7,4,4,6,5,3,13,10,9,3,5
AQZ89251.1,FOK+21,NA,NA,1,72,1,28,41,14,34,4,53,39,43,18,28,1,48,17,50,39,34,1,8
AQZ89252.1,FOK+21,NA,NA,1,19,0,7,13,6,15,9,16,11,21,9,7,6,6,3,17,11,5,0,4
AQZ89253.1,FOK+21,NA,NA,1,23,1,15,20,2,16,1,23,23,18,5,6,5,9,2,5,12,20,0,4
AQZ89254.1,FOK+21,NA,NA,1,2,1,6,13,2,7,3,9,12,15,8,4,6,3,5,4,5,8,3,4
AQZ89255.1,FOK+21,NA,NA,1,297,15,219,322,138,236,94,204,186,379,84,108,152,171,177,201,214,234,33,123
AQZ89256.1,FOK+21,NA,NA,1,310,12,196,319,144,235,86,202,194,371,94,136,158,167,165,201,203,235,36,119
AQZ89257.1,FOK+21,NA,NA,1,97,8,80,98,55,79,28,75,79,135,30,48,56,71,54,72,70,77,13,50
AQZ89258.1,FOK+21,NA,NA,1,17,3,14,19,20,15,10,17,12,25,7,5,15,18,10,14,7,8,2,4
AQZ89259.1,FOK+21,NA,NA,1,35,6,11,4,37,36,16,39,11,52,15,8,13,9,10,34,18,33,8,13
AQZ89260.1,FOK+21,NA,NA,1,9,3,5,12,18,5,3,20,18,18,6,12,3,5,8,12,8,8,2,10
AQZ89261.1,FOK+21,NA,NA,1,37,1,4,9,26,19,5,28,16,35,11,7,11,7,9,25,19,29,3,11
AQZ89262.1,FOK+21,NA,NA,1,26,5,24,30,16,24,14,29,33,53,13,9,22,21,26,35,18,22,0,24
AQZ89263.1,FOK+21,NA,NA,1,7,5,19,18,12,9,8,17,17,17,6,2,13,9,12,22,7,10,2,12
AQZ89264.1,FOK+21,NA,NA,1,18,0,3,4,16,26,3,22,5,29,6,5,8,6,7,13,14,17,7,6
AQZ89265.1,FOK+21,NA,NA,1,15,1,13,22,12,18,3,18,23,28,7,9,12,14,12,9,8,20,1,2
AQZ89266.1,FOK+21,NA,NA,1,21,1,5,6,17,10,2,29,6,32,4,6,13,10,12,17,12,17,5,9
AQZ89267.1,FOK+21,NA,NA,1,23,1,23,15,10,21,1,7,35,18,7,15,2,10,6,17,21,24,3,9
AQZ89268.1,FOK+21,NA,NA,1,19,5,14,21,12,10,9,20,17,35,10,10,16,15,13,13,19,23,2,7
AQZ89269.1,FOK+21,NA,NA,1,19,1,7,12,6,17,5,11,16,22,10,6,8,7,11,9,16,14,3,4
AQZ89270.1,FOK+21,NA,NA,1,34,5,27,35,16,36,14,33,25,40,19,21,36,17,19,18,23,29,5,21
AQZ89271.1,FOK+21,NA,NA,1,5,5,2,10,3,2,1,3,7,0,2,2,8,2,3,5,6,5,2,2
AQZ89272.1,FOK+21,NA,NA,1,15,4,9,12,4,6,3,9,11,16,4,4,5,4,11,11,8,9,5,4
AQZ89273.1,FOK+21,NA,NA,1,24,2,23,23,17,14,8,15,15,24,8,5,14,11,24,14,7,17,5,11
AQZ89274.1,FOK+21,NA,NA,1,42,1,10,12,35,52,3,52,23,62,17,12,20,12,13,36,25,39,8,18
AQZ89275.1,FOK+21,NA,NA,1,32,9,31,29,19,64,8,70,22,27,7,54,15,14,27,50,43,42,4,17
AQZ89276.1,FOK+21,NA,NA,1,3,1,1,2,6,3,0,5,7,11,6,3,1,1,1,5,4,9,1,3
AQZ89277.1,FOK+21,NA,NA,1,45,3,26,40,27,31,8,52,27,44,15,16,26,30,27,39,26,48,4,10
AQZ89278.1,FOK+21,NA,NA,1,29,2,31,22,11,24,8,33,42,36,10,22,17,12,16,14,25,34,6,13
AQZ89279.1,FOK+21,NA,NA,1,27,2,12,15,26,24,5,37,19,57,15,11,15,8,12,22,16,31,3,16
AQZ89280.1,FOK+21,NA,NA,1,13,3,13,11,10,16,2,15,19,20,5,12,4,17,7,15,17,18,1,8
AQZ89281.1,FOK+21,NA,NA,1,39,1,32,18,15,40,3,36,34,41,16,25,8,26,9,57,34,37,2,13
AQZ89282.1,FOK+21,NA,NA,1,8,3,17,23,14,12,2,16,16,19,9,6,8,7,12,7,17,19,3,9
AQZ89283.1,FOK+21,NA,NA,1,18,1,23,43,22,22,13,50,38,46,10,18,12,32,22,27,23,32,4,17
AQZ89284.1,FOK+21,NA,NA,1,30,3,20,38,22,11,8,24,28,38,9,18,7,25,16,22,7,16,2,38
AQZ89285.1,FOK+21,NA,NA,1,9,1,1,2,3,2,1,2,3,4,2,1,0,0,1,2,3,3,0,0
AQZ89288.1,FOK+21,NA,NA,1,46,2,25,39,20,34,8,31,22,36,10,21,15,16,23,32,19,38,0,17
AQZ89289.1,FOK+21,NA,NA,1,18,2,10,6,22,23,1,42,13,54,11,9,10,5,12,28,12,25,2,11
AQZ89290.1,FOK+21,NA,NA,1,16,1,9,6,30,22,2,38,14,47,13,17,4,9,8,20,16,29,4,10
AQZ89291.1,FOK+21,NA,NA,1,10,2,16,19,7,17,3,30,20,22,9,10,6,14,9,18,11,18,1,10
AQZ89292.1,FOK+21,NA,NA,1,22,1,29,16,12,22,5,22,41,24,5,13,10,9,3,26,17,27,1,12
AQZ89293.1,FOK+21,NA,NA,1,47,1,8,7,33,39,7,46,11,64,22,15,21,16,18,27,43,37,5,5
AQZ89294.1,FOK+21,NA,NA,1,21,1,12,23,6,15,6,17,15,23,5,10,12,17,11,16,12,16,2,9
AQZ89295.1,FOK+21,NA,NA,1,9,0,3,15,6,4,3,2,9,9,3,3,2,5,3,5,3,8,1,2
AQZ89296.1,FOK+21,NA,NA,1,9,2,5,10,2,3,4,3,8,15,1,3,4,5,7,6,6,8,1,2
AQZ89297.1,FOK+21,NA,NA,1,29,3,24,40,19,25,12,34,31,49,15,10,21,31,31,34,25,22,3,21
AQZ89298.1,FOK+21,NA,NA,1,50,4,19,33,24,41,8,32,24,30,11,14,21,15,18,24,21,31,2,14
AQZ89299.1,FOK+21,NA,NA,1,18,0,3,5,16,30,1,37,14,43,7,9,10,10,8,23,15,27,5,6
AQZ89300.1,FOK+21,NA,NA,1,28,0,11,21,8,26,3,22,22,13,9,15,14,7,4,11,12,23,3,9
AQZ89301.1,FOK+21,NA,NA,1,25,1,14,14,6,10,4,10,19,11,4,4,10,9,1,18,18,16,5,5
AQZ89302.1,FOK+21,NA,NA,1,47,0,16,25,36,43,12,40,38,60,6,24,23,17,20,39,36,35,13,11
AQZ89303.1,FOK+21,NA,NA,1,14,11,10,9,8,8,7,10,10,18,4,7,6,16,10,10,13,14,1,4
AQZ89304.1,FOK+21,NA,NA,1,10,6,1,4,3,7,2,8,6,12,6,5,8,3,8,7,2,13,0,6
AQZ89305.1,FOK+21,NA,NA,1,64,1,13,20,23,47,7,46,32,50,18,20,22,15,5,31,20,31,2,11
AQZ89306.1,FOK+21,NA,NA,1,10,1,4,21,5,10,3,19,9,9,3,11,2,4,2,12,7,8,0,3
AQZ89307.1,FOK+21,NA,NA,1,30,2,14,36,15,30,12,30,23,34,4,17,16,10,17,22,19,30,1,11
AQZ89308.1,FOK+21,NA,NA,1,34,2,20,26,19,30,12,27,16,26,12,10,16,11,15,25,21,22,4,6
AQZ89309.1,FOK+21,NA,NA,1,6,0,12,12,9,15,2,18,22,15,8,6,7,3,9,13,9,14,1,6
AQZ89310.1,FOK+21,NA,NA,1,12,3,6,13,14,12,9,14,14,19,6,8,9,5,10,15,10,13,1,9
AQZ89311.1,FOK+21,NA,NA,1,13,0,7,12,8,10,3,8,7,12,2,4,6,3,5,9,9,8,1,3
AQZ89312.1,FOK+21,NA,NA,1,0,0,6,8,0,0,2,1,7,2,2,8,4,5,3,2,3,0,0,1
AQZ89313.1,FOK+21,NA,NA,1,19,1,21,24,7,13,5,21,16,23,10,20,2,4,11,12,16,16,6,2
AQZ89314.1,FOK+21,NA,NA,1,33,3,18,14,8,24,8,15,16,24,7,5,8,14,9,14,11,19,0,7
AQZ89315.1,FOK+21,NA,NA,1,46,1,5,8,23,46,4,48,20,43,10,11,13,12,6,25,30,40,5,8
AQZ89316.1,FOK+21,NA,NA,1,17,2,8,25,12,21,4,21,9,14,6,7,20,9,12,14,8,18,1,12
AQZ89317.1,FOK+21,NA,NA,1,22,2,9,23,8,16,3,19,13,28,7,7,8,9,15,20,15,16,0,10
AQZ89318.1,FOK+21,NA,NA,1,18,3,11,14,11,16,6,16,13,17,6,9,8,5,8,18,12,11,1,10
AQZ89319.1,FOK+21,NA,NA,1,6,0,1,4,9,5,2,11,3,7,5,3,0,2,2,6,4,8,1,2
AQZ89320.1,FOK+21,NA,NA,1,6,1,3,14,6,5,6,4,5,9,4,0,3,4,4,5,6,4,2,4
AQZ89321.1,FOK+21,NA,NA,1,43,3,61,41,20,52,6,37,88,49,12,28,22,30,11,37,46,47,11,24
AQZ89322.1,FOK+21,NA,NA,1,22,5,17,23,9,19,10,20,12,34,9,12,13,12,17,20,13,14,6,13
AQZ89323.1,FOK+21,NA,NA,1,44,3,29,74,22,38,11,57,58,89,28,22,22,28,29,48,30,34,2,26
AQZ89324.1,FOK+21,NA,NA,1,35,6,24,42,19,42,13,34,35,43,17,14,28,15,13,25,35,39,5,19
AQZ89325.1,FOK+21,NA,NA,1,25,3,14,25,8,26,5,18,20,17,5,13,17,12,7,13,23,21,1,13
AQZ89326.1,FOK+21,NA,NA,1,3,3,9,19,5,14,6,7,11,11,3,3,12,10,7,5,13,14,2,10
AQZ89327.1,FOK+21,NA,NA,1,16,4,8,20,6,14,4,15,11,20,3,9,4,5,13,6,6,7,4,8
AQZ89328.1,FOK+21,NA,NA,1,7,1,11,13,4,9,6,9,14,13,3,8,6,4,3,7,7,9,2,4
AQZ89329.1,FOK+21,NA,NA,1,25,1,5,3,20,22,5,26,11,35,10,6,7,7,12,22,17,23,3,9
AQZ89330.1,FOK+21,NA,NA,1,9,0,1,1,8,10,2,7,4,17,4,2,5,0,4,4,4,6,3,5
AQZ89331.1,FOK+21,NA,NA,1,8,3,7,13,5,6,1,14,13,13,3,6,5,6,8,10,8,9,0,6
AQZ89332.1,FOK+21,NA,NA,1,63,10,38,52,22,47,12,35,83,67,14,22,25,37,40,38,51,45,8,18
AQZ89333.1,FOK+21,NA,NA,1,31,1,24,20,16,18,9,19,22,38,10,23,12,20,8,31,19,14,5,22
AQZ89334.1,FOK+21,NA,NA,1,17,2,9,22,21,16,6,19,15,36,11,6,6,14,15,19,17,17,2,13
AQZ89335.1,FOK+21,NA,NA,1,24,2,14,24,39,21,7,35,30,38,17,23,10,12,21,17,22,31,14,19
AQZ89336.1,FOK+21,NA,NA,1,53,2,40,47,20,38,9,36,64,66,12,33,21,45,11,74,54,50,7,21
AQZ89337.1,FOK+21,NA,NA,1,57,3,13,21,38,41,14,56,36,76,15,15,26,21,18,42,32,55,7,21
AQZ89338.1,FOK+21,NA,NA,1,13,0,9,9,6,15,1,7,10,16,3,6,7,9,9,6,6,12,2,3
AQZ89339.1,FOK+21,NA,NA,1,63,8,30,47,20,40,13,31,42,53,16,21,30,26,18,24,25,44,5,18
AQZ89340.1,FOK+21,NA,NA,1,7,1,0,1,12,9,3,11,7,8,4,1,3,0,1,6,4,8,1,1
AQZ89341.1,FOK+21,NA,NA,1,52,0,13,11,31,35,4,50,15,55,14,12,17,11,16,28,16,33,4,8
AQZ89342.1,FOK+21,NA,NA,1,19,0,12,17,1,9,5,12,20,5,4,4,6,1,6,10,7,7,3,2
AQZ89343.1,FOK+21,NA,NA,1,16,1,14,25,11,19,2,16,28,28,8,5,9,18,15,9,17,19,5,7
AQZ89344.1,FOK+21,NA,NA,1,7,0,7,20,5,18,5,5,16,0,2,10,0,6,4,7,6,0,0,5
AQZ89345.1,FOK+21,NA,NA,1,7,3,7,12,4,3,7,7,8,11,2,6,3,3,4,6,6,11,1,2
AQZ89346.1,FOK+21,NA,NA,1,12,1,8,15,4,3,5,11,8,7,3,6,4,4,3,6,4,7,4,4
AQZ89347.1,FOK+21,NA,NA,1,26,0,13,27,13,23,8,10,18,27,12,11,18,15,8,12,11,13,4,4
AQZ89348.1,FOK+21,NA,NA,1,20,1,22,30,16,23,7,23,30,35,8,20,11,20,8,20,21,16,5,14
AQZ89349.1,FOK+21,NA,NA,1,39,1,23,49,22,39,19,56,37,45,15,21,10,23,27,28,27,42,2,10
AQZ89350.1,FOK+21,NA,NA,1,17,1,14,18,4,13,1,15,25,24,7,8,7,16,9,5,12,21,1,8
AQZ89351.1,FOK+21,NA,NA,1,31,2,17,15,29,44,3,46,29,44,20,11,10,9,6,27,20,44,3,11
AQZ89352.1,FOK+21,NA,NA,1,19,1,9,13,45,19,6,38,18,43,11,7,11,11,11,21,17,36,2,12
AQZ89353.1,FOK+21,NA,NA,1,20,1,16,34,8,24,9,28,21,32,8,11,10,17,10,13,19,20,2,5
AQZ89354.2,FOK+21,NA,NA,1,17,3,4,6,24,13,1,21,13,38,9,8,3,5,8,19,16,25,5,8
